employee_id,company_name,description,start_date,end_date,role,responsibilities,customer,etl_date,ingest_ts,ingest_ts_offset
7faf9749-f311-4f08-a22f-7d597dcd6791,Luxoft,CARIADs Function-on-Demand features implemented on CFES (Centralized Function Enabling System) on various backends for various car brands and continents.,2024-07-02 00:00:00,,Regular Test Engineer,"Backend API Testing of the CFES (Centralized Function Enabling System). Using the automation testing framework (Gauge/Robot Framework) to run the API tests to change the state of the Function-on-Demand licenses on the CFES (Centralized Function Enabling System) for various backends. Regression testing after the development changes according to the user stories.

Also doing the Test Data Management to support other teams with VIN creation and equipping them with all the needed data and preparing them for testing. Beside that I am supporting the teams with debugging the problems with the VINs on the backend.","Audi, Volkswagen, Skoda, Seat...",2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
cf06258e-31e7-4cfa-b104-b5c8b9f3cff0,Luxoft,"The client, a global leader in high quality, end-to-end signal transmission solutions, delivers a comprehensive product portfolio designed to meet the mission-critical network infrastructure needs of industrial, enterprise and broadcast markets. With innovative solutions targeted at reliable and secure transmission of rapidly growing amounts of data, audio and video needed for today's applications, our client is at the center of the global transformation to a connected world.

Main protocol that I worked with during the fixing of the issues: SNMP, Radius, MRP, IP, DHCP, dot1x, rmon-alarms, DCP
Main tools for analysis and investigation that I work on a daily basis: Wireshark, tcpdump, curl, wget, scapy.
Main tools for connecting to devices or remote hosts that I work on a daily basis: Telnet, ssh, WSL, Docker",2024-03-02 00:00:00,,Junior C Software Developer,"• Working on custom Linux-based firmware designed for switches and routers,
focusing on reproducing and resolving client-reported issues.


• Key Responsibilities:
– Issue Reproduction & Investigation: Reproduced issues reported by
clients in the lab, analyzed the root causes, and implemented software
fixes to address unwanted behaviors in the firmware of client routers.
– Cross-Functional Collaboration: Coordinated the team rack in the lab,
collaborating closely with Q&A teams to ensure fixes were thoroughly
tested, and worked with the 3rd Level Support team to gather client
feedback.
– International Collaboration: Worked with development teams located
internationally to share knowledge and optimize issue resolution,
improving team efficiency and communication.
– Protocol-related Issue Resolution: Diagnosed and fixed issues related to
multiple protocols, including: 802.1x, DHCP (client & server), RMON
alarms, SNMP traps, and Profinet DCP.
– Firmware Optimization: Worked on system-level fixes such as CPU load
computation, ensuring correct configuration loading via user
interface/command line, and improving file download processes.
– Scripting & Automation: Wrote Python and Bash scripts for automating
common tasks and troubleshooting, leveraging tools like Scapy, Curl, and
Wireshark for packet analysis and network debugging.
– Utilized concurrency primitives (mutexes, threads) to develop solutions
for issues involving multithreading, ensuring efficient execution and
synchronization.
• Main Technologies Used: C, Network Protocols, Python Scripting, Bash
Scripting, Scapy, Curl, Multithreading, RADIUS, Routing Algorithms,
Wireshark",Belden,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
d8edd168-322f-473b-a057-b3c6051a525e,Zealousys System Pvt. Ltd.,"World Cup Soccer Pool - Gambling platform, 
School Management System - School Management System for South Africa 
Integris G2 - School Management System for Civica Pvt. Ltd. 
IDEAL Advertisement - post/view/share advertise
Civica Authority - Government Solution",2012-10-02 00:00:00,2018-08-02 00:00:00,Sr. Software Developer,"Worked with Product Development Group
Involved in all phases of SDLC for new implementation.
Involved in development, change requests for feature/module & testing.
Active participation in support activities like issue resolution, hotfixes, and daily run activities",Civica Pvt Ltd,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
d8edd168-322f-473b-a057-b3c6051a525e,ELEGANT MICROWEB Technologies Pvt. Ltd.,"ERP Solution for City Municipal Corporation under  Smart City Initiatives (Water & Assessment module)  for Vadodara government, Problem Simplified(Microservices) : for AT&T",2018-08-02 00:00:00,2019-05-02 00:00:00,Sr. Software Developer,"Following AGILE and SCRUM methodology and participating in all sprint ceremonies
Working on creating REST APIs for water and property module as per requirement
Managing and guiding team of 4 developers","Vadodara government, AT&T",2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
51dffc06-e520-445a-9ba7-a634d26e7ca9,Luxoft,The project was an upgrade to version 16 of Calypso.,2024-03-02 00:00:00,2024-06-02 00:00:00,Senior Business Analyst,"Test functionality in both the old and upgraded version by 
1. Performing Corporate Actions
2. View all transfers created 
3. Check Accounting entries",Singapore Bank,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
d8edd168-322f-473b-a057-b3c6051a525e,IBASET INDIA PVT LTD,SOLUMINA – Manufacturing Execution System,2019-05-02 00:00:00,2020-09-02 00:00:00,Sr. Software Developer,"Worked with Spring, Java/J2EE components, Rest WebServices, Oracle and MSSQL database and Tomcat
Production customization as per different client requirements, which includes analysis, designing, feature implementation, integration, formal testing, issue/bug fixes, deployment, and delivery as per the client’s requirement.
Actively participated in migrating old product implementation to latest Version with REST APIs
Guided the subordinates for project understanding and make sure to help them all the way
Attend project review meetings and provide inputs whenever required, working with AGILE
Taking care of end-to-end change request management for assignments/projects
Understand and manage the new feature development/change requirement, feasibility check for the requirement/changes, freeze the scope of work and sharing the efforts/estimations with the client
Implementation of the feature/client requirement with the customization over product’s APIs",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
d8edd168-322f-473b-a057-b3c6051a525e,ASITE SOLUTION PVT. LTD,Openwage - Employee can take Pay Advance and Do repayment to employer,2020-09-02 00:00:00,2021-08-02 00:00:00,Sr. Software Developer,"Working on Microservice architecture and Different third party integration with Spring boot, Spring Security, Oauth2, Spring cloud, gateway, config-server, consul, jasypt, REST WS, Rabbmit MQ, Microservices , Swagger & OpenAPI, Junit, Jenkins, AWS 
Responsible for understanding the requirement, analyse it and developing the backend APIs
Involved in all SDLC phases
Exercising code review as a part of Peer Review of a development task by teammates
Working along with DevOps and offloading their work",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
d8edd168-322f-473b-a057-b3c6051a525e,ZYMR SYSTEMS PVT. LTD,"BMS - Bankruptcy Management Solutions – Platform where user can file case against corrupted Party
Virsec CMS – Providing Dashboards for Users of the Products (Host, Web and Mem security)",2021-08-02 00:00:00,2022-12-02 00:00:00,LEAD JAVA/BACKEND DEVELOPER,"Responsible for understanding the requirement, analyze it and developing the backend APIs
Involved in all SDLC phases
Exercising code review as a part of Peer Review of a development task by teammates
Working along with DevOps and offloading their work
Actively participating in Pre-production and Production rollouts of the application/feature
UAT and Production support",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
d8edd168-322f-473b-a057-b3c6051a525e,PROCAL TECH PVT. LTD,Telecom Domain (Verizon) – Improve network quality by comparing with other network providers performance in US (AT&T and T-MOBILE),2023-01-02 00:00:00,2024-05-02 00:00:00,LEAD JAVA/BACKEND DEVELOPER,"Working on Microservice architecture with Spring boot,  REST API, , Elasticsearch, Microservices , Swagger & Junit, docker & k8s , NETFLIX stack , AWS PACT environment, Jenkins, Postgres, Agile, Liquibase for database script management, SSO login with SAML, docker & k8s  
Responsible for handling team of 11 developer (4 backend , 4 UI , 2QA, 1 Dev Opps )  client communication , gathering requirement, release planning & delivery , understanding the requirement, analyze it and convert it into the technical requirement as much as possible and implementation the requirement .
Working along with DevOps and offloading their work
As a lead responsible for end-to-end support",Verizon,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
02966e6a-6987-4024-9d59-8fb3b47603e0,Altarix,Web scraper testing,2017-09-02 00:00:00,2018-12-02 00:00:00,Quality Assurance Engineer,"Junior/Regular quality assurance engineer.
- Testing UI interfaces, writing test cases
- Testing REST API by sending requests with Postman and using Fiddler",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
02966e6a-6987-4024-9d59-8fb3b47603e0,Altarix,Project: City portal as SaaS,2018-12-02 00:00:00,2019-12-02 00:00:00,Quality Assurance Team Lead,"- Writing UI auto tests on Selenium (Java, Selenide). Designing project from scratch
- Writing REST API auto tests on REST Assured Framework and load tests using JMeter
- Managing small QA team (3-4 people), testing mobile app + web site with backoffice UI",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
02966e6a-6987-4024-9d59-8fb3b47603e0,Altarix,Developing application for automatic vehicle parking by surveillance cameras,2019-12-02 00:00:00,2020-08-02 00:00:00,Junior Java Developer,"- Developed Spring Boot OAuth2 Social Login with Google and Facebook
- Developed asymmetric encryption of JWT tokens
- Made improvements in the business process model, writed on Spring Statemachine framework
- Worked on various fixes and refactoring of microservices",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
02966e6a-6987-4024-9d59-8fb3b47603e0,Haulmont,Developing various enterprise applications based on Cuba/Jmix platforms,2020-08-02 00:00:00,2022-11-02 00:00:00,Java Software Developer,"- Improvement and maintaining project code
- Creating back-office screen forms based on Cuba/Jmix platform
- Writing integration and unit tests (Java, Groovy)",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
02966e6a-6987-4024-9d59-8fb3b47603e0,Haulmont Technology Limited,Developing large enterprise application based on Jmix platform,2022-11-02 00:00:00,2024-05-02 00:00:00,Senior Java Software Engineer,"- Leadershipping on sub-project: code review, business requirements analysis and task management
- Designing entire services for business task from scratch with integration and unit test coverage
- Developing integrations with external Web services, algorithms for calculating data, RESTful API,
modelling complex business-processes.",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
02966e6a-6987-4024-9d59-8fb3b47603e0,Luxoft,Java framework for writing auto tests in pair with custom UI driver for Windows app in C#,2024-05-02 00:00:00,,Senior Java Software Engineer,"- Improvements and refactoring of the framework core code on Java 17
- Updating and refactoring the UI driver adapter on Java side to work efficiently with the UI driver DSL
- Writing new API and UI test scenarios
- Improving the stability of tests for running on TeamCity
- Active participant in planning new features and improvements

My achievements on this project:
- Conducted a comprehensive refactoring of Java test framework, which significantly improved scalability and supported all new UI driver features
- Designed and implemented a human-readable DSL for UI driver input commands
- Participated in UI driver refactoring for a WPF application in C#",Trafigura,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
fee33b0d-00f4-4334-b184-43345a99434d,Stoneridge | ORLACO,Camera Monitoring system: digital cameras to replace regular rear view and blind spot mirrors to be used in trucks,2020-08-02 00:00:00,2021-04-02 00:00:00,Functional Safety Engineer - summary,"- Distributed Interface Agreement review
- Concept phase Impact Analysis for project safety plan tailoring
- Functional Safety Concept internal review
- Functional Safety Concept confirmation review report
- Technical Safety Concept confirmation review report
- Creating the Functional and Technical Safety Concepts, identifying and defining the necessary Functional and Technical safety requirements necessary to fulfill client’s requirements and to prevent / detect system malfunctions that might lead to safety goals violations or to intolerable safety risks
- Deriving software safety requirements from the system level technical safety requirements and based on the functional safety standard’s requirements and guidelines
- Writing the Hardware Software Interface safety requirements based on the technical safety requirements, system/sub-system’s safety architectural design and devices specifications
- Determining the necessary safety signals to be communicated between the Camera Mirror System and the host vehicle
- Performing Fault Tree Analysis (FTA) and Failure Mode and Effects Analysis (FMEA) at system, sub-system and component level
- Performing feasibility studies for certain hazardous events
- Performing FMEA internal review
- Hardware failure rates calculations
- Creating the Functional and Technical Safety Architectures by incorporating the safety mechanisms resulted from the safety requirements and safety analyses into the system / sub- system’s architectural design
- Performing Freedom from interference analysis
- Code coverage report review and assessment on its compliancy with the functional safety standard and on whether the results meet the necessary target based on the functional safety standard’s requirements
- Review of the Evaluation of confidence in use of the used development tools
- Writing the project’s Safety case
- Being the point of contact between the customer and the development team and helping translate the customer’s requests into requirements for the development team.
- Identifying if and how our system can meet customer’s requirements.
- Having a close collaboration with both the customer and the development team
- Tools used: medini analyse for Functional and Technical safety architectures, components and their Failure modes and Failure rates libraries, Fault Tree Analyses, Requirements management and traceability between the different hierarchical levels, Failure Mode and Effects Analyses, Failure rates calculations, Single point and Latent point failure metrics calculations, Cause and Effects failure nets creation",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
bf2ecffc-7cd2-4a0b-90b1-a6b70097d0d6,Luxoft GmbH,Technical lead (PO deputy) for CarFunctions team in OS Next HMI project.,2020-10-02 00:00:00,2021-04-02 00:00:00,Technical Lead,"- participation in project related team activities (sprint planning, daily meetings, project reviews, retrospectives e.t.c.), facilitation of them on demand
- epics decomposition estimation and implementation (requirements clarification with FOs, concept team)
- defects pre-analysis and fixing
- performing tests in SW simulation and test rack
- providing full technical support to customer and team on demand",BMW,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
bf2ecffc-7cd2-4a0b-90b1-a6b70097d0d6,Luxoft GmbH,Product owner for CarFunctions team in OS Next HMI project - next generation of linux based human-machine interface.,2021-04-02 00:00:00,2023-08-02 00:00:00,Product Owner,"- facilitation of project related team activities (sprint planning, daily meetings, project reviews, retrospectives e.t.c.)
- billing preparation and negotiations with customer
- project revenue forecast preparation
- CR status tracking and reporting
- moving implementation epics through their lifecycle (negotiations with FOs, concept team, design team,  tracking status e.t.c)
- task decomposition, estimation, prioritization, planning, implementation tracking
- defects pre-analysis and prioritization
- CRs pre-analysis and prioritization
- performing tests in vehicle
- providing full technical support to customer on demand
- ramping up/down the team (TIs + PMIs), mood monitoring, risk assessment",BMW,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
bf2ecffc-7cd2-4a0b-90b1-a6b70097d0d6,"Luxoft Professional, LLC (St. Petersburg branch)",Technical lead for CarFunctions team in OS Next HMI project.,2020-03-02 00:00:00,2020-10-02 00:00:00,Technical Lead,"- participation in project related team activities (sprint planning, daily meetings, project reviews, retrospectives e.t.c.)
- epics decomposition estimation and implementation (requirements clarification with FOs, concept team)
- defects pre-analysis and fixing
- performing tests in SW simulation
- providing full technical support to customer and team on demand",BMW,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
fe3cb0fe-242d-40e4-a88b-a72100e62d2d,Luxoft Romania,BMW DXC Project - Lead Developer on SRC Component,2021-05-02 00:00:00,2023-05-02 00:00:00,Lead Engineer,"Working directly with ASCET on SRC component. My responsibilities:
- Develop and integrate new features
- Maintain the current application components
- Analyze incoming issues, identify new potential bugs, propose solutions
- Test proposed solutions and bug fixes
- Create Tests for Unit Testing (SIL testing)
- Perform reviews 
- Release Management",BMW,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
7f3af646-145f-4eb5-b1a3-a58300a82f78,Luxoft,Senior Management Support for UBS TOC IB,2020-08-02 00:00:00,,Senior Project Management Officer,"Chief Of Staff/PMO

• Supported senior management in strategic initiatives and daily operations.
• Organized key events (Townhalls, offsites) and coordinated Steering Committee meetings.
• Developed reports, presentations, and maintained SharePoint sites.
• Oversaw internal projects and ensured timely delivery.","UBS, Technology Services",2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
7f3af646-145f-4eb5-b1a3-a58300a82f78,Luxoft,Resource Management,2019-04-02 00:00:00,2020-08-02 00:00:00,Process Coordinator,"Creating weekly/monthly/ad hoc reports (excel, power point) i, employees’ allocations, pre-sales opportunities, general resourcing matters
Data gathering, processing and analysis
Supporting team in various activities related to project management
Close cooperation with account director, senior management, division directors",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
7f3af646-145f-4eb5-b1a3-a58300a82f78,Luxoft,Staff and Management Support,2017-06-02 00:00:00,2020-02-02 00:00:00,Office Manager/Assistant to Site Manager,"Onboarding Process and Background Check Verification of new employees
Preparing Workplaces for new employees 
Organizing Events, Team Buildings, Trips etc.
Internal Inventory of equipement
Meetings reporting
Creating purchase requisition and invoicing
Corporate cards settlement
Business Trips requests and settlements 
Manage project connected to office optimization, cost optimization",Deutche Bank,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
6518eacd-f65a-403c-a979-1c0d103fb64e,SIDNET SOLUTIONS,"- Proven ability to oversee end-to-end project lifecycles, manage 
budgets, coordinate teams, and deliver successful outcomes.
- Expertise in PM methodologies (Agile, Scrum, Kanban, Waterfall) and 
software development life cycle (CI/CD).
- Proficient in risk management, stakeholder communication in largescale IT projects, ensuring operational efficiency, achieving cost savings.
- Conducting project status meetings, providing regular updates through 
Redmine and Trello, and delivering necessary documentation.",2022-11-02 00:00:00,2024-03-02 00:00:00,IT PROJECT MANAGER,"- Proven ability to oversee end-to-end project lifecycles, manage 
budgets, coordinate teams, and deliver successful outcomes.
- Expertise in PM methodologies (Agile, Scrum, Kanban, Waterfall) and 
software development life cycle (CI/CD).
- Proficient in risk management, stakeholder communication in largescale IT projects, ensuring operational efficiency, achieving cost savings.
- Conducting project status meetings, providing regular updates through 
Redmine and Trello, and delivering necessary documentation.",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b92e9eee-7f18-4a05-b27e-3589fcf9170d,Servion Global Solutions,"Created  web pages using HTML and CSS, ensuring a responsive and visually appealing design.
Implemented JavaScript for client-side interactivity, such as form validation and user feedback.
Worked with senior developers to identify and resolve bugs in the application.
Collaborated with the team to improve the user experience and streamline process.",2017-06-02 00:00:00,2019-10-02 00:00:00,Software Engineer Trainee,"Investigated and identified bugs reported by users.
Collaborated with senior developers to understand the root causes of the issues.
Utilized debugging tools and techniques to fix bugs and ensure smooth functionality.
Tested bug fixes to confirm the resolution of issues and prevent regressions.",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b92e9eee-7f18-4a05-b27e-3589fcf9170d,Accenture,"Lead and guided a team of developers, providing mentorship and technical expertise to ensure the successful completion of the project.
Effectively managed the release process, ensuring smooth deployment and version control, while minimizing disruptions to production",2019-10-02 00:00:00,2024-04-02 00:00:00,Custom Engineering Sr Analyst,"Successfully managed the project timeline, making certain that all project milestone were met on schedule and ultimately delivered the project within agreed time.
Experienced in developing dynamic and responsive user interfaces using Angular.",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
c8151518-598f-4001-8f75-78ac156397af,Voronezh State Pedagogical University,Delivering lectures on Quantum Mechanics for students,2005-12-02 00:00:00,2007-08-02 00:00:00,Lecturer,,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
c8151518-598f-4001-8f75-78ac156397af,Luxoft,Working as QA Engineer for Bluetooth domain,2018-08-02 00:00:00,2022-01-02 00:00:00,QA Engineer for Bluetooth domain,,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
c8151518-598f-4001-8f75-78ac156397af,Luxoft,Working as QA engineer for AMG domain,2022-01-02 00:00:00,2022-06-02 00:00:00,QA engineer for automotive project,,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
c8151518-598f-4001-8f75-78ac156397af,Luxoft,Moderating series of Target Time meetings- live demos for management and stakeholders to expose the work done for last two weeks,2021-06-02 00:00:00,,Stakeholders' meetings- moderator,,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
c8151518-598f-4001-8f75-78ac156397af,Philosoft,Performing test activities for US and UK projects after promotion,2012-09-02 00:00:00,2013-07-02 00:00:00,Senior QA Engineer,,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
c8151518-598f-4001-8f75-78ac156397af,Philosoft,Working as automation/mobile automation QA for US financial company,2014-10-02 00:00:00,2015-04-02 00:00:00,Junior Automation QA Engineer - C#,,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
c8151518-598f-4001-8f75-78ac156397af,Philosoft,Working as QA Lead for smart home US project,2013-07-02 00:00:00,2014-07-02 00:00:00,QA Lead,,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
c8151518-598f-4001-8f75-78ac156397af,Philosoft,Working as Senior QA on US and UK projects,2015-04-02 00:00:00,2016-05-02 00:00:00,Senior QA Engineer,,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
c8151518-598f-4001-8f75-78ac156397af,UK-based stock exchange company,Coding automated tests for company's website and  money exchange engine,2016-05-02 00:00:00,2017-09-02 00:00:00,Junior Automation QA Engineer -PHP,,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
c8151518-598f-4001-8f75-78ac156397af,Philosoft,Working as automation QA for US dev platform,2014-04-02 00:00:00,2014-10-02 00:00:00,Junior Automation QA Engineer - Ruby,,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
2f9eb068-1677-4a57-b01f-85d4c41685d2,Luxoft,"AMD Nemawashi - game performace monitoring system built using Angular 18
AND Gpuopen - AMD Game related Blod",2023-08-02 00:00:00,2024-12-02 00:00:00,Front End Developer,"Developed and maintained a high end game performance monitoring platform that provides real-time analytics and insights into game performace metrics.
Port existing functionality from Old Nemawashi into new Angular 18 project.
Adapt design to a modern view using Angular Material.
Assured a functional routing between new components.
Collaborate with back-end engineers to create a robust platform.
Integrated internal APIs to enrich the platform with analytics data sources.
Create data models, interfaces and services for data transfers.
Used NGX charts in order for data visualization as graphs ( liniar charts and radar charts)",AMD,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b96a6c98-1fc4-445b-b86d-644567ec54f2,Luxoft,"Americas Continental Telematic Control Unit
Development and testing of eCall, CCS (Customer Connectivity Settings), Waze, PARSED and CARMON features and Diagnostic protocols.",2017-10-02 00:00:00,2019-12-02 00:00:00,Test Engineer,"work with requirements using Doors IBM, manage test cases and test suites using Tempo (test management tool), testing and diagnostic of embedded ECUs (ISO 14229), manual test case execution, setup test benches using USB relay for work with target remotely, testing the implementation of new protocols based on CAN protocols (ISO 15765).  Experience with testing such features like Local Hazard Information, Remote Diagnostic Request, Emergency Call System (for the European market), Customer Connectivity Settings. Running automated test scenarios, problem localization and finding best solution, managing bug reports (Jira). Performing functional, smoke, sanity and regression testing, creating simulations using CANoe and CAPL.",Continental,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b96a6c98-1fc4-445b-b86d-644567ec54f2,Luxoft,"John Deer Robotic Mower.
Development of modem features that allow to track the position, report deviations from the route etc.  of autonomous robotic mower.",2019-06-02 00:00:00,2019-09-02 00:00:00,Test Engineer,"requirements elicitation and management, test case creation using Jira Xray, and execution with the aim to verify the new functionality implementation for Enhanced Gateway with onboard modem and ability to connect to the Cloud and using AWS services, testing on integration and system levels, managing bug reports.",John Deer,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b96a6c98-1fc4-445b-b86d-644567ec54f2,Luxoft,,2017-10-02 00:00:00,2019-12-02 00:00:00,Test Engineer,,Continental,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b96a6c98-1fc4-445b-b86d-644567ec54f2,Luxoft,Development and testing of Web HMI (MENLO),2019-12-02 00:00:00,2021-03-02 00:00:00,Test Engineer,"profiled help with test benches setup for teams, profiled consultations, problem localization and finding best solution, static testing of requirements, participation in daily meetings, test case management using TestRail, creating simulations using Python (python-can, wxPython libs), new functionality implementation verification, testing and diagnostic of embedded ECU,  manual test case execution, HMI testing, running automated test scenarios, managing bug reports (Jira). Performing functional, smoke and sanity testing of OTA software updates (E2E testing).",Ford,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b96a6c98-1fc4-445b-b86d-644567ec54f2,Intive,Intelligent Access and Interior (POC),2021-03-02 00:00:00,2021-09-02 00:00:00,Test Engineer,"Service instances creation and Java code generation using Autosar Builder tool, configuration and setup of CANoe hardware including CANoe simulation setup for Standalone and Distributed modes, providing assistance to a customer with problems related to the simulation and hardware setup, taking part in the development of CANoe simulation for POC purpose, CANoe panels design for testing purpose, automated tests development using CANoe, writing test plan and test cases, leading daily meetings with teammates.",Brose,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b96a6c98-1fc4-445b-b86d-644567ec54f2,Luxoft,"Telematic Platform

Development of Telematics Platform that provides a common framework for delivering Telematics applications. Extending a feature set and integration of SW Telematics Platform with the new HW variant.
With a new generation of connectivity integrated into the telematics systems, the goal is to make travel safer and more efficient.

The goal of the was to develop robust software for Telematic Platform (Modem Board) for the vehicle vendors so that any vehicle equipped by this module is able to support Vehicle Connectivity features, such us Emergency Call, Remote Vehicle Diagnostic, Software update Over The Air (SU OTA), Remote Control, V2X etc.  
The reason of why Luxoft was engaged is that Luxoft has extensive experience with software development for SoC (System On Chip), Qualcomm, and Automotive in general. 

My team was working on the next generation of Telematic Platform development, integration and testing of software updates, Cellular (2G-5G), eCall, and audio-related features for a new generation of ARM-based Automotive Chipsets based on Linux OS platforms. 

The end-result is to help customer to develop robust system with advanced and safety features for vehicle vendors as well as keep up with competitors and even have an advantage in the market of advanced automotive technologies such as Vehicle Connectivity.",2021-08-02 00:00:00,2022-09-02 00:00:00,Test Engineer,"Testing of the modem boards, automated test case development using project specific tool, logs analysis after test runs on the CI and CT, investigation of failed tests with further bug reporting or test case fixing, regression test execution, retest of customers bug reports, requirements management with DOORS Next",Continental,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b96a6c98-1fc4-445b-b86d-644567ec54f2,Luxoft,"ADAS features development and testing (APA, RBA, BPA, FBA, Cameras calibration, ECU diagnostic, ULS)",2022-09-02 00:00:00,2024-04-02 00:00:00,Team Leader,"Testing of ADAS ECU. Test Plan and Test Strategy (development, update, maintenance). Review and analysis of functional and non-functional requirements on the System and System Integration levels using IBM DOORS. Creation of test reports based on the System and System Integration test results, Traceability matrix generation. Elicitation of test cases based on the System and System Integration requirements, review and approval. 
Test Planning activities, leading daily meetings, planning teammates daily activities, support and coordination, task prioritization, distribution and assigning to Software Integration, Software, System Integration, System and Vehicle test teams. Creating reports for the customer on the scope of work performed on a weekly basis. Automated test case development using CAPL (Communication Access Programming Language) and Vector tools. Test design and maintenance using IBM DOORS, analyze of failed tests with further bug reporting or troubleshooting, regression test running, retest of customers bug reports.",Valeo,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
99a0f38d-6a72-4cdd-aa4c-d03885783312,Luxoft,"Dice (Draft Investigate Chase Execute) is a cross-asset documentation workflow platform that has integrated document generation engine and BPM process. The application is multiyear milestone project that will support equities, rated, credit and FC OTC derivatives business. The application is also golden source for confirmation regulatory reporting in the OTC space",2022-03-02 00:00:00,2024-09-02 00:00:00,Software Engineer,Implementation of the design and development of the requirement. Implementing the automation integration testing using BDD Serenity framework. Troubleshooting of the issues and defects occurring in frontend application (Angular) and backend application (Java) and resolving it,Deutsche Bank,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
cdb718e3-20b2-4a74-8694-48deb5e183c4,Luxoft,"Worked with ANZ client, part of TLC project (June 2021 to February 2023). Below is the nature of Job 
•	Working for MO reporting team, testing the before before requesting for sign off from the end user. 
•	Analyzing the reports by comparing with the murex 2.1 and MPE 3.1 environment as per the requirement of the report 
•	Write test cases on individual report as per the report requirement and update in the Jira accordingly to track the reports. 
•	Any mismatches between the reports needs to investigated discussed with the respective developer, defects to be raised. 
•	Ability to analyze data sets and perform consistency and quality controls.
•	Analyzing impact analysis and analysis on current behavior of business.
Delivering the report with high quality to project manager in turn to request end user to test and sign off on the same.

Currently working with NAB client.(Calypso Team) .Below is the nature of Job
•	Worked as a tester for  ISDA 2021 confirmation related project.
•	Part of MRO project – Perform testing ,analyzing , manual uploads in calypso and Jenkins, manual configuration on the changes made in the testing calypso environment .
•	Part of EMIR and ASIC regulatory reporting Project-Performed Trade booking , regression, Analysis on defects etc.
•	Analyze on the missing keyword values . 
•	Trade bookings and amendments performed in calypso based on the client request.
•	Trade bookings and amendments performed in Market wire based on the client request
•	Delivering the EOD reports and GWML’s as and when requested .",2021-06-02 00:00:00,,Senior Consultant,"Perform  analysing , testing and booking trades .",Currently working for NAB client,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
